CDS	Rv3295	Rv3295	3676066	3676731
Intergenic	Rv3295-Rv3296	Rv3295-lhr	3676732	3676774
CDS	Rv3296	lhr	3676775	3681316
Intergenic	Rv3296-Rv3297	lhr-nei	3681317	3681319
CDS	Rv3297	nei	3681320	3682087
Intergenic	Rv3297-Rv3298c	nei-lpqC	3682088	3682109
CDS	Rv3298c	lpqC	3682110	3683024
Intergenic	Rv3298c-Rv3299c	lpqC-atsB	3683025	3683050
CDS	Rv3299c	atsB	3683051	3685963
Intergenic	Rv3299c-Rv3300c	atsB-Rv3300c	3685964	3685982
CDS	Rv3300c	Rv3300c	3685983	3686900
Intergenic	Rv3300c-Rv3301c	Rv3300c-phoY1	3686901	3686911
CDS	Rv3301c	phoY1	3686912	3687577
Intergenic	Rv3301c-Rv3302c	phoY1-glpD2	3687578	3687684
CDS	Rv3302c	glpD2	3687685	3689442
Intergenic	Rv3302c-Rv3303c	glpD2-lpdA	3689443	3689456
CDS	Rv3303c	lpdA	3689457	3690938
Intergenic	Rv3303c-Rv3304	lpdA-Rv3304	3690939	3691140
CDS	Rv3304	Rv3304	3691141	3691620
Intergenic	Rv3304-Rv3305c	Rv3304-amiA1	3691621	3691638
CDS	Rv3305c	amiA1	3691639	3692808
CDS	Rv3306c	amiB1	3692805	3693989
Intergenic	Rv3306c-Rv3307	amiB1-deoD	3693990	3694053
CDS	Rv3307	deoD	3694054	3694860
Intergenic	Rv3307-Rv3308	deoD-pmmB	3694861	3694863
CDS	Rv3308	pmmB	3694864	3696468
Intergenic	Rv3308-Rv3309c	pmmB-upp	3696469	3696469
CDS	Rv3309c	upp	3696470	3697093
Intergenic	Rv3309c-Rv3310	upp-sapM	3697094	3697197
CDS	Rv3310	sapM	3697198	3698097
Intergenic	Rv3310-Rv3311	sapM-Rv3311	3698098	3698120
CDS	Rv3311	Rv3311	3698121	3699383
Intergenic	Rv3311-Rv3312c	Rv3311-Rv3312c	3699384	3699403
CDS	Rv3312c	Rv3312c	3699404	3700330
Intergenic	Rv3312c-Rv3312b	Rv3312c-Rv3312b	3700331	3700355
CDS	Rv3312b	Rv3312b	3700356	3700526
Intergenic	Rv3312b-Rv3312A	Rv3312b-Rv3312A	3700527	3700704
CDS	Rv3312A	Rv3312A	3700705	3701016
Intergenic	Rv3312A-Rv3313c	Rv3312A-add	3701017	3701086
CDS	Rv3313c	add	3701087	3702184
CDS	Rv3314c	deoA	3702184	3703467
CDS	Rv3315c	cdd	3703464	3703865
Intergenic	Rv3315c-Rv3316	cdd-sdhC	3703866	3704101
CDS	Rv3316	sdhC	3704102	3704440
CDS	Rv3317	sdhD	3704437	3704871
Intergenic	Rv3317-Rv3318	sdhD-sdhA	3704872	3704999
CDS	Rv3318	sdhA	3705000	3706772
CDS	Rv3319	sdhB	3706772	3707563
Intergenic	Rv3319-Rv3320c	sdhB-vapC44	3707564	3707641
CDS	Rv3320c	vapC44	3707642	3708070
Intergenic	Rv3320c-Rv3321c	vapC44-vapB44	3708071	3708073
CDS	Rv3321c	vapB44	3708074	3708316
Intergenic	Rv3321c-Rv3322c	vapB44-Rv3322c	3708317	3708437
CDS	Rv3322c	Rv3322c	3708438	3709052
CDS	Rv3323c	moaX	3709049	3709714
CDS	Rv3324c	moaC3	3709715	3710248
gene	Rv3324A	Rv3324A	3710245	3710379
Intergenic	Rv3324A-Rv3327	Rv3324A-Rv3327	3710380	3711748
CDS	Rv3327	Rv3327	3711749	3713461
CDS	Rv3328c	sigJ	3713394	3714332
Intergenic	Rv3328c-Rv3329	sigJ-Rv3329	3714333	3714391
CDS	Rv3329	Rv3329	3714392	3715708
Intergenic	Rv3329-Rv3330	Rv3329-dacB1	3715709	3715776
CDS	Rv3330	dacB1	3715777	3716994
Intergenic	Rv3330-Rv3331	dacB1-sugI	3716995	3717089
CDS	Rv3331	sugI	3717090	3718598
CDS	Rv3332	nagA	3718595	3719746
Intergenic	Rv3332-Rv3333c	nagA-Rv3333c	3719747	3719936
CDS	Rv3333c	Rv3333c	3719937	3720782
Intergenic	Rv3333c-Rv3334	Rv3333c-Rv3334	3720783	3721256
CDS	Rv3334	Rv3334	3721257	3721697
Intergenic	Rv3334-Rv3335c	Rv3334-Rv3335c	3721698	3721730
CDS	Rv3335c	Rv3335c	3721731	3722600
Intergenic	Rv3335c-Rv3336c	Rv3335c-trpS	3722601	3722620
CDS	Rv3336c	trpS	3722621	3723631
Intergenic	Rv3336c-Rv3337	trpS-Rv3337	3723632	3723727
gene	Rv3337	Rv3337	3723728	3724548
Intergenic	Rv3337-Rv3339c	Rv3337-icd1	3724549	3724614
CDS	Rv3339c	icd1	3724615	3725844
Intergenic	Rv3339c-Rv3340	icd1-metC	3725845	3726126
CDS	Rv3340	metC	3726127	3727476
Intergenic	Rv3340-Rv3341	metC-metA	3727477	3727487
CDS	Rv3341	metA	3727488	3728627
CDS	Rv3342	Rv3342	3728624	3729355
Intergenic	Rv3342-Rv3343c	Rv3342-PPE54	3729356	3729363
CDS	Rv3343c	PPE54	3729364	3736935
Intergenic	Rv3343c-Rv3344c	PPE54-PE_PGRS49	3736936	3736983
CDS	Rv3344c	PE_PGRS49	3736984	3738000
Intergenic	Rv3344c-Rv3345c	PE_PGRS49-PE_PGRS50	3738001	3738157
CDS	Rv3345c	PE_PGRS50	3738158	3742774
Intergenic	Rv3345c-Rv3346c	PE_PGRS50-Rv3346c	3742775	3743197
CDS	Rv3346c	Rv3346c	3743198	3743455
Intergenic	Rv3346c-Rv3347c	Rv3346c-PPE55	3743456	3743710
CDS	Rv3347c	PPE55	3743711	3753184
Intergenic	Rv3347c-Rv3348	PPE55-Rv3348	3753185	3753764
CDS	Rv3348	Rv3348	3753765	3754256
Intergenic	Rv3348-Rv3349c	Rv3348-Rv3349c	3754257	3754292
CDS	Rv3349c	Rv3349c	3754293	3755237
Intergenic	Rv3349c-Rv3350c	Rv3349c-PPE56	3755238	3755951
CDS	Rv3350c	PPE56	3755952	3767102
Intergenic	Rv3350c-Rv3351c	PPE56-Rv3351c	3767103	3767345
CDS	Rv3351c	Rv3351c	3767346	3768140
Intergenic	Rv3351c-Rv3352c	Rv3351c-Rv3352c	3768141	3768221
CDS	Rv3352c	Rv3352c	3768222	3768593
Intergenic	Rv3352c-Rv3353c	Rv3352c-Rv3353c	3768594	3768735
CDS	Rv3353c	Rv3353c	3768736	3768996
Intergenic	Rv3353c-Rv3354	Rv3353c-Rv3354	3768997	3769110
CDS	Rv3354	Rv3354	3769111	3769500
Intergenic	Rv3354-Rv3355c	Rv3354-Rv3355c	3769501	3769513
CDS	Rv3355c	Rv3355c	3769514	3769807
CDS	Rv3356c	folD	3769804	3770649
Intergenic	Rv3356c-Rv3357	folD-relJ	3770650	3770772
CDS	Rv3357	relJ	3770773	3771048
CDS	Rv3358	relK	3771045	3771302
Intergenic	Rv3358-Rv3359	relK-Rv3359	3771303	3771343
CDS	Rv3359	Rv3359	3771344	3772534
Intergenic	Rv3359-Rv3360	Rv3359-Rv3360	3772535	3772650
CDS	Rv3360	Rv3360	3772651	3773019
CDS	Rv3361c	Rv3361c	3773016	3773567
Intergenic	Rv3361c-Rv3362c	Rv3361c-Rv3362c	3773568	3773573
CDS	Rv3362c	Rv3362c	3773574	3774155
CDS	Rv3363c	Rv3363c	3774136	3774504
CDS	Rv3364c	Rv3364c	3774482	3774874
CDS	Rv3365c	Rv3365c	3774871	3777501
Intergenic	Rv3365c-Rv3366	Rv3365c-spoU	3777502	3777736
CDS	Rv3366	spoU	3777737	3778201
Intergenic	Rv3366-Rv3367	spoU-PE_PGRS51	3778202	3778567
CDS	Rv3367	PE_PGRS51	3778568	3780334
CDS	Rv3368c	Rv3368c	3780335	3780979
CDS	Rv3369	Rv3369	3780978	3781412
Intergenic	Rv3369-Rv3370c	Rv3369-dnaE2	3781413	3781500
CDS	Rv3370c	dnaE2	3781501	3784740
Intergenic	Rv3370c-Rv3371	dnaE2-Rv3371	3784741	3784931
CDS	Rv3371	Rv3371	3784932	3786272
Intergenic	Rv3371-Rv3372	Rv3371-otsB2	3786273	3786313
CDS	Rv3372	otsB2	3786314	3787489
Intergenic	Rv3372-Rv3373	otsB2-echA18	3787490	3787725
CDS	Rv3373	echA18	3787726	3788367
gene	Rv3374	Rv3374	3788368	3788616
Intergenic	Rv3374-Rv3375	Rv3374-amiD	3788617	3788620
CDS	Rv3375	amiD	3788621	3790048
Intergenic	Rv3375-Rv3376	amiD-Rv3376	3790049	3790155
CDS	Rv3376	Rv3376	3790156	3790809
Intergenic	Rv3376-Rv3377c	Rv3376-Rv3377c	3790810	3790847
CDS	Rv3377c	Rv3377c	3790848	3792353
Intergenic	Rv3377c-Rv3378c	Rv3377c-Rv3378c	3792354	3792357
CDS	Rv3378c	Rv3378c	3792358	3793248
Intergenic	Rv3378c-Rv3379c	Rv3378c-dxs2	3793249	3793256
CDS	Rv3379c	dxs2	3793257	3794867
Intergenic	Rv3379c-Rv3382c	dxs2-Rv3382c	3794868	3796447
CDS	Rv3382c	Rv3382c	3796448	3797437
CDS	Rv3383c	idsB	3797437	3798489
Intergenic	Rv3383c-Rv3384c	idsB-vapC46	3798490	3799242
CDS	Rv3384c	vapC46	3799243	3799635
CDS	Rv3385c	vapB46	3799635	3799943
Intergenic	Rv3385c-Rv3386	vapB46-Rv3386	3799944	3800091
CDS	Rv3386	Rv3386	3800092	3800796
CDS	Rv3387	Rv3387	3800786	3801463
Intergenic	Rv3387-Rv3388	Rv3387-PE_PGRS52	3801464	3801652
CDS	Rv3388	PE_PGRS52	3801653	3803848
Intergenic	Rv3388-Rv3389c	PE_PGRS52-htdY	3803849	3803918
CDS	Rv3389c	htdY	3803919	3804791
Intergenic	Rv3389c-Rv3390	htdY-lpqD	3804792	3804864
CDS	Rv3390	lpqD	3804865	3805575
Intergenic	Rv3390-Rv3391	lpqD-acrA1	3805576	3805620
CDS	Rv3391	acrA1	3805621	3807573
CDS	Rv3392c	cmaA1	3807574	3808437
Intergenic	Rv3392c-Rv3393	cmaA1-iunH	3808438	3808460
CDS	Rv3393	iunH	3808461	3809387
Intergenic	Rv3393-Rv3394c	iunH-Rv3394c	3809388	3809441
CDS	Rv3394c	Rv3394c	3809442	3811025
CDS	Rv3395c	Rv3395c	3811022	3811636
Intergenic	Rv3395c-Rv3395A	Rv3395c-Rv3395A	3811637	3811718
CDS	Rv3395A	Rv3395A	3811719	3812345
Intergenic	Rv3395A-Rv3396c	Rv3395A-guaA	3812346	3812500
CDS	Rv3396c	guaA	3812501	3814078
Intergenic	Rv3396c-Rv3397c	guaA-phyA	3814079	3814089
CDS	Rv3397c	phyA	3814090	3814998
Intergenic	Rv3397c-Rv3398c	phyA-idsA1	3814999	3815026
CDS	Rv3398c	idsA1	3815027	3816106
Intergenic	Rv3398c-Rv3399	idsA1-Rv3399	3816107	3816128
CDS	Rv3399	Rv3399	3816129	3817175
Intergenic	Rv3399-Rv3400	Rv3399-Rv3400	3817176	3817238
CDS	Rv3400	Rv3400	3817239	3818027
Intergenic	Rv3400-Rv3401	Rv3400-Rv3401	3818028	3818041
CDS	Rv3401	Rv3401	3818042	3820402
Intergenic	Rv3401-Rv3402c	Rv3401-Rv3402c	3820403	3820652
CDS	Rv3402c	Rv3402c	3820653	3821891
Intergenic	Rv3402c-Rv3403c	Rv3402c-Rv3403c	3821892	3822261
CDS	Rv3403c	Rv3403c	3822262	3823863
Intergenic	Rv3403c-Rv3404c	Rv3403c-Rv3404c	3823864	3823879
CDS	Rv3404c	Rv3404c	3823880	3824584
Intergenic	Rv3404c-Rv3405c	Rv3404c-Rv3405c	3824585	3824701
CDS	Rv3405c	Rv3405c	3824702	3825268
Intergenic	Rv3405c-Rv3406	Rv3405c-Rv3406	3825269	3825329
CDS	Rv3406	Rv3406	3825330	3826217
Intergenic	Rv3406-Rv3407	Rv3406-vapB47	3826218	3826251
CDS	Rv3407	vapB47	3826252	3826551
CDS	Rv3408	vapC47	3826548	3826958
Intergenic	Rv3408-Rv3409c	vapC47-choD	3826959	3826990
CDS	Rv3409c	choD	3826991	3828727
Intergenic	Rv3409c-Rv3410c	choD-guaB3	3828728	3828782
CDS	Rv3410c	guaB3	3828783	3829910
Intergenic	Rv3410c-Rv3411c	guaB3-guaB2	3829911	3829929
CDS	Rv3411c	guaB2	3829930	3831519
Intergenic	Rv3411c-Rv3412	guaB2-Rv3412	3831520	3831725
CDS	Rv3412	Rv3412	3831726	3832136
Intergenic	Rv3412-Rv3413c	Rv3412-Rv3413c	3832137	3832145
CDS	Rv3413c	Rv3413c	3832146	3833045
CDS	Rv3414c	sigD	3833038	3833676
Intergenic	Rv3414c-Rv3415c	sigD-Rv3415c	3833677	3833693
CDS	Rv3415c	Rv3415c	3833694	3834521
Intergenic	Rv3415c-Rv3416	Rv3415c-whiB3	3834522	3834891
CDS	Rv3416	whiB3	3834892	3835200
Intergenic	Rv3416-Rv3417c	whiB3-groEL1	3835201	3835271
CDS	Rv3417c	groEL1	3835272	3836891
Intergenic	Rv3417c-Rv3418c	groEL1-groES	3836892	3836985
CDS	Rv3418c	groES	3836986	3837288
Intergenic	Rv3418c-Rv3419c	groES-gcp	3837289	3837554
CDS	Rv3419c	gcp	3837555	3838589
CDS	Rv3420c	rimI	3838586	3839062
CDS	Rv3421c	Rv3421c	3839059	3839694
CDS	Rv3422c	Rv3422c	3839691	3840197
CDS	Rv3423c	alr	3840194	3841420
Intergenic	Rv3423c-Rv3424c	alr-Rv3424c	3841421	3841713
CDS	Rv3424c	Rv3424c	3841714	3842076
Intergenic	Rv3424c-Rv3425	Rv3424c-PPE57	3842077	3842238
CDS	Rv3425	PPE57	3842239	3842769
Intergenic	Rv3425-Rv3426	PPE57-PPE58	3842770	3843035
CDS	Rv3426	PPE58	3843036	3843734
Intergenic	Rv3426-Rv3427c	PPE58-Rv3427c	3843735	3843884
CDS	Rv3427c	Rv3427c	3843885	3844640
Intergenic	Rv3427c-Rv3428c	Rv3427c-Rv3428c	3844641	3844737
CDS	Rv3428c	Rv3428c	3844738	3845970
Intergenic	Rv3428c-Rv3429	Rv3428c-PPE59	3845971	3847164
CDS	Rv3429	PPE59	3847165	3847701
CDS	Rv3430c	Rv3430c	3847642	3848805
Intergenic	Rv3430c-Rv3430a	Rv3430c-Rv3430a	3848806	3848843
CDS	Rv3430a	Rv3430a	3848844	3848999
Intergenic	Rv3430a-Rv3432c	Rv3430a-gadB	3849000	3850371
CDS	Rv3432c	gadB	3850372	3851754
Intergenic	Rv3432c-Rv3433c	gadB-Rv3433c	3851755	3851791
CDS	Rv3433c	Rv3433c	3851792	3853213
Intergenic	Rv3433c-Rv3434c	Rv3433c-Rv3434c	3853214	3853214
CDS	Rv3434c	Rv3434c	3853215	3853928
Intergenic	Rv3434c-Rv3435c	Rv3434c-Rv3435c	3853929	3853938
CDS	Rv3435c	Rv3435c	3853939	3854793
Intergenic	Rv3435c-Rv3436c	Rv3435c-glmS	3854794	3855014
CDS	Rv3436c	glmS	3855015	3856889
Intergenic	Rv3436c-Rv3437	glmS-Rv3437	3856890	3856910
CDS	Rv3437	Rv3437	3856911	3857387
Intergenic	Rv3437-Rv3438	Rv3437-Rv3438	3857388	3857396
CDS	Rv3438	Rv3438	3857397	3858239
Intergenic	Rv3438-Rv3439c	Rv3438-Rv3439c	3858240	3858258
CDS	Rv3439c	Rv3439c	3858259	3859662
Intergenic	Rv3439c-Rv3440c	Rv3439c-Rv3440c	3859663	3859664
CDS	Rv3440c	Rv3440c	3859665	3859976
Intergenic	Rv3440c-Rv3441c	Rv3440c-mrsA	3859977	3860023
CDS	Rv3441c	mrsA	3860024	3861370
Intergenic	Rv3441c-Rv3442c	mrsA-rpsI	3861371	3861494
CDS	Rv3442c	rpsI	3861495	3861950
CDS	Rv3443c	rplM	3861947	3862390
Intergenic	Rv3443c-Rv3444c	rplM-esxT	3862391	3862623
CDS	Rv3444c	esxT	3862624	3862926
Intergenic	Rv3444c-Rv3445c	esxT-esxU	3862927	3862946
CDS	Rv3445c	esxU	3862947	3863264
Intergenic	Rv3445c-Rv3446c	esxU-Rv3446c	3863265	3863316
CDS	Rv3446c	Rv3446c	3863317	3864531
CDS	Rv3447c	eccC4	3864528	3868238
Intergenic	Rv3447c-Rv3448	eccC4-eccD4	3868239	3868351
CDS	Rv3448	eccD4	3868352	3869755
CDS	Rv3449	mycP4	3869752	3871119
CDS	Rv3450c	eccB4	3871084	3872496
Intergenic	Rv3450c-Rv3451	eccB4-cut3	3872497	3872616
CDS	Rv3451	cut3	3872617	3873405
Intergenic	Rv3451-Rv3452	cut3-cut4	3873406	3873451
CDS	Rv3452	cut4	3873452	3874132
Intergenic	Rv3452-Rv3453	cut4-Rv3453	3874133	3874403
gene	Rv3453	Rv3453	3874404	3876090
CDS	Rv3455c	truA	3876052	3876822
Intergenic	Rv3455c-Rv3456c	truA-rplQ	3876823	3876889
CDS	Rv3456c	rplQ	3876890	3877432
Intergenic	Rv3456c-Rv3457c	rplQ-rpoA	3877433	3877463
CDS	Rv3457c	rpoA	3877464	3878507
Intergenic	Rv3457c-Rv3458c	rpoA-rpsD	3878508	3878658
CDS	Rv3458c	rpsD	3878659	3879264
Intergenic	Rv3458c-Rv3459c	rpsD-rpsK	3879265	3879272
CDS	Rv3459c	rpsK	3879273	3879692
Intergenic	Rv3459c-Rv3460c	rpsK-rpsM	3879693	3879695
CDS	Rv3460c	rpsM	3879696	3880070
Intergenic	Rv3460c-Rv3461c	rpsM-rpmJ	3880071	3880285
CDS	Rv3461c	rpmJ	3880286	3880399
Intergenic	Rv3461c-Rv3462c	rpmJ-infA	3880400	3880431
CDS	Rv3462c	infA	3880432	3880653
Intergenic	Rv3462c-Rv3463	infA-Rv3463	3880654	3880906
CDS	Rv3463	Rv3463	3880907	3881764
Intergenic	Rv3463-Rv3464	Rv3463-rmlB	3881765	3881836
CDS	Rv3464	rmlB	3881837	3882832
Intergenic	Rv3464-Rv3465	rmlB-rmlC	3882833	3882833
CDS	Rv3465	rmlC	3882834	3883442
Intergenic	Rv3465-Rv3466	rmlC-Rv3466	3883443	3883524
CDS	Rv3466	Rv3466	3883525	3884193
CDS	Rv3467	Rv3467	3883964	3884917
Intergenic	Rv3467-Rv3468c	Rv3467-Rv3468c	3884918	3884974
CDS	Rv3468c	Rv3468c	3884975	3886069
Intergenic	Rv3468c-Rv3469c	Rv3468c-mhpE	3886070	3886072
CDS	Rv3469c	mhpE	3886073	3887083
Intergenic	Rv3469c-Rv3470c	mhpE-ilvB2	3887084	3887143
CDS	Rv3470c	ilvB2	3887144	3888802
Intergenic	Rv3470c-Rv3471c	ilvB2-Rv3471c	3888803	3888807
CDS	Rv3471c	Rv3471c	3888808	3889341
Intergenic	Rv3471c-Rv3472	Rv3471c-Rv3472	3889342	3889361
CDS	Rv3472	Rv3472	3889362	3889868
Intergenic	Rv3472-Rv3473c	Rv3472-bpoA	3889869	3889947
CDS	Rv3473c	bpoA	3889948	3890733
Intergenic	Rv3473c-Rv3476c	bpoA-kgtP	3890734	3892370
gene	Rv3476c	kgtP	3892371	3893720
Intergenic	Rv3476c-Rv3477	kgtP-PE31	3893721	3894092
CDS	Rv3477	PE31	3894093	3894389
Intergenic	Rv3477-Rv3478	PE31-PPE60	3894390	3894425
CDS	Rv3478	PPE60	3894426	3895607
Intergenic	Rv3478-Rv3479	PPE60-Rv3479	3895608	3895819
CDS	Rv3479	Rv3479	3895820	3898885
Intergenic	Rv3479-Rv3480c	Rv3479-Rv3480c	3898886	3898908
CDS	Rv3480c	Rv3480c	3898909	3900402
Intergenic	Rv3480c-Rv3481c	Rv3480c-Rv3481c	3900403	3900492
CDS	Rv3481c	Rv3481c	3900493	3901182
Intergenic	Rv3481c-Rv3482c	Rv3481c-Rv3482c	3901183	3901323
CDS	Rv3482c	Rv3482c	3901324	3902106
Intergenic	Rv3482c-Rv3483c	Rv3482c-Rv3483c	3902107	3902149
CDS	Rv3483c	Rv3483c	3902150	3902812
Intergenic	Rv3483c-Rv3484	Rv3483c-Rv3484	3902813	3903077
CDS	Rv3484	Rv3484	3903078	3904616
Intergenic	Rv3484-Rv3485c	Rv3484-Rv3485c	3904617	3904621
CDS	Rv3485c	Rv3485c	3904622	3905566
Intergenic	Rv3485c-Rv3486	Rv3485c-Rv3486	3905567	3905771
CDS	Rv3486	Rv3486	3905772	3906221
CDS	Rv3487c	lipF	3906174	3907007
Intergenic	Rv3487c-Rv3488	lipF-Rv3488	3907008	3907666
CDS	Rv3488	Rv3488	3907667	3907990
Intergenic	Rv3488-Rv3489	Rv3488-Rv3489	3907991	3908071
CDS	Rv3489	Rv3489	3908072	3908236
CDS	Rv3490	otsA	3908236	3909738
Intergenic	Rv3490-Rv3491	otsA-Rv3491	3909739	3909889
CDS	Rv3491	Rv3491	3909890	3910468
CDS	Rv3492c	Rv3492c	3910465	3910947
CDS	Rv3493c	Rv3493c	3910947	3911675
CDS	Rv3494c	mce4F	3911675	3913369
Intergenic	Rv3494c-Rv3495c	mce4F-lprN	3913370	3913379
CDS	Rv3495c	lprN	3913380	3914534
CDS	Rv3496c	mce4D	3914531	3915886
CDS	Rv3497c	mce4C	3915883	3916956
CDS	Rv3498c	mce4B	3916946	3917998
CDS	Rv3499c	mce4A	3917998	3919200
Intergenic	Rv3499c-Rv3500c	mce4A-yrbE4B	3919201	3919219
CDS	Rv3500c	yrbE4B	3919220	3920062
Intergenic	Rv3500c-Rv3501c	yrbE4B-yrbE4A	3920063	3920096
CDS	Rv3501c	yrbE4A	3920097	3920861
Intergenic	Rv3501c-Rv3502c	yrbE4A-Rv3502c	3920862	3921086
CDS	Rv3502c	Rv3502c	3921087	3922040
Intergenic	Rv3502c-Rv3503c	Rv3502c-fdxD	3922041	3922064
CDS	Rv3503c	fdxD	3922065	3922256
Intergenic	Rv3503c-Rv3504	fdxD-fadE26	3922257	3922470
CDS	Rv3504	fadE26	3922471	3923673
Intergenic	Rv3504-Rv3505	fadE26-fadE27	3923674	3923697
CDS	Rv3505	fadE27	3923698	3924819
Intergenic	Rv3505-Rv3506	fadE27-fadD17	3924820	3924889
CDS	Rv3506	fadD17	3924890	3926398
Intergenic	Rv3506-Rv3507	fadD17-PE_PGRS53	3926399	3926568
CDS	Rv3507	PE_PGRS53	3926569	3930714
Intergenic	Rv3507-Rv3508	PE_PGRS53-PE_PGRS54	3930715	3931004
CDS	Rv3508	PE_PGRS54	3931005	3936710
Intergenic	Rv3508-Rv3509c	PE_PGRS54-ilvX	3936711	3936876
CDS	Rv3509c	ilvX	3936877	3938424
CDS	Rv3510c	Rv3510c	3938421	3939257
Intergenic	Rv3510c-Rv3511	Rv3510c-PE_PGRS55	3939258	3939616
CDS	Rv3511	PE_PGRS55	3939617	3941761
Intergenic	Rv3511-Rv3512	PE_PGRS55-PE_PGRS56	3941762	3943811
CDS	Rv3512	PE_PGRS56	3943812	3944963
Intergenic	Rv3512-Rv3513c	PE_PGRS56-fadD18	3944964	3945091
CDS	Rv3513c	fadD18	3945092	3945748
Intergenic	Rv3513c-Rv3514	fadD18-PE_PGRS57	3945749	3945793
CDS	Rv3514	PE_PGRS57	3945794	3950263
Intergenic	Rv3514-Rv3515c	PE_PGRS57-fadD19	3950264	3950823
CDS	Rv3515c	fadD19	3950824	3952470
Intergenic	Rv3515c-Rv3516	fadD19-echA19	3952471	3952543
CDS	Rv3516	echA19	3952544	3953335
Intergenic	Rv3516-Rv3517	echA19-Rv3517	3953336	3953430
CDS	Rv3517	Rv3517	3953431	3954270
Intergenic	Rv3517-Rv3518c	Rv3517-cyp142	3954271	3954324
CDS	Rv3518c	cyp142	3954325	3955521
Intergenic	Rv3518c-Rv3519	cyp142-Rv3519	3955522	3955549
CDS	Rv3519	Rv3519	3955550	3956260
Intergenic	Rv3519-Rv3520c	Rv3519-Rv3520c	3956261	3956324
CDS	Rv3520c	Rv3520c	3956325	3957368
Intergenic	Rv3520c-Rv3521	Rv3520c-Rv3521	3957369	3957520
CDS	Rv3521	Rv3521	3957521	3958432
Intergenic	Rv3521-Rv3522	Rv3521-ltp4	3958433	3958447
CDS	Rv3522	ltp4	3958448	3959512
Intergenic	Rv3522-Rv3523	ltp4-ltp3	3959513	3959528
CDS	Rv3523	ltp3	3959529	3960713
Intergenic	Rv3523-Rv3524	ltp3-Rv3524	3960714	3960754
CDS	Rv3524	Rv3524	3960755	3961786
Intergenic	Rv3524-Rv3525c	Rv3524-Rv3525c	3961787	3961799
CDS	Rv3525c	Rv3525c	3961800	3962324
Intergenic	Rv3525c-Rv3526	Rv3525c-kshA	3962325	3962438
CDS	Rv3526	kshA	3962439	3963599
Intergenic	Rv3526-Rv3527	kshA-Rv3527	3963600	3963604
CDS	Rv3527	Rv3527	3963605	3964054
Intergenic	Rv3527-Rv3528c	Rv3527-Rv3528c	3964055	3964478
CDS	Rv3528c	Rv3528c	3964479	3965192
Intergenic	Rv3528c-Rv3529c	Rv3528c-Rv3529c	3965193	3965883
CDS	Rv3529c	Rv3529c	3965884	3967038
CDS	Rv3530c	Rv3530c	3967038	3967820
CDS	Rv3531c	Rv3531c	3967817	3968944
Intergenic	Rv3531c-Rv3532	Rv3531c-PPE61	3968945	3969342
CDS	Rv3532	PPE61	3969343	3970563
Intergenic	Rv3532-Rv3533c	PPE61-PPE62	3970564	3970704
CDS	Rv3533c	PPE62	3970705	3972453
Intergenic	Rv3533c-Rv3534c	PPE62-hsaF	3972454	3972551
CDS	Rv3534c	hsaF	3972552	3973592
CDS	Rv3535c	hsaG	3973589	3974500
Intergenic	Rv3535c-Rv3536c	hsaG-hsaE	3974501	3974510
CDS	Rv3536c	hsaE	3974511	3975296
Intergenic	Rv3536c-Rv3537	hsaE-kstD	3975297	3975368
CDS	Rv3537	kstD	3975369	3977060
Intergenic	Rv3537-Rv3538	kstD-Rv3538	3977061	3977061
CDS	Rv3538	Rv3538	3977062	3977922
Intergenic	Rv3538-Rv3539	Rv3538-PPE63	3977923	3978058
CDS	Rv3539	PPE63	3978059	3979498
CDS	Rv3540c	ltp2	3979499	3980659
CDS	Rv3541c	Rv3541c	3980659	3981048
CDS	Rv3542c	Rv3542c	3981045	3981980
CDS	Rv3543c	fadE29	3981977	3983140
CDS	Rv3544c	fadE28	3983125	3984144
CDS	Rv3545c	cyp125	3984144	3985445
Intergenic	Rv3545c-Rv3546	cyp125-fadA5	3985446	3985556
CDS	Rv3546	fadA5	3985557	3986732
Intergenic	Rv3546-Rv3547	fadA5-ddn	3986733	3986843
CDS	Rv3547	ddn	3986844	3987299
Intergenic	Rv3547-Rv3548c	ddn-Rv3548c	3987300	3987381
CDS	Rv3548c	Rv3548c	3987382	3988296
Intergenic	Rv3548c-Rv3549c	Rv3548c-Rv3549c	3988297	3988318
CDS	Rv3549c	Rv3549c	3988319	3989098
Intergenic	Rv3549c-Rv3550	Rv3549c-echA20	3989099	3989152
CDS	Rv3550	echA20	3989153	3989896
CDS	Rv3551	Rv3551	3989896	3990774
CDS	Rv3552	Rv3552	3990771	3991523
Intergenic	Rv3552-Rv3553	Rv3552-Rv3553	3991524	3991620
CDS	Rv3553	Rv3553	3991621	3992688
CDS	Rv3554	fdxB	3992685	3994742
Intergenic	Rv3554-Rv3555c	fdxB-Rv3555c	3994743	3994829
CDS	Rv3555c	Rv3555c	3994830	3995699
Intergenic	Rv3555c-Rv3556c	Rv3555c-fadA6	3995700	3995803
CDS	Rv3556c	fadA6	3995804	3996964
Intergenic	Rv3556c-Rv3557c	fadA6-Rv3557c	3996965	3997028
CDS	Rv3557c	Rv3557c	3997029	3997631
Intergenic	Rv3557c-Rv3558	Rv3557c-PPE64	3997632	3997979
CDS	Rv3558	PPE64	3997980	3999638
Intergenic	Rv3558-Rv3559c	PPE64-Rv3559c	3999639	3999646
